Product ID,Product Name,Category,Store ID,Location,Expiry Date,Stock Qty,Daily Sales,Storage Temp,Date,Weather,Price,day_to_expiry,sales_velocity,risk
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.17647058823529413,1
P003,Chicken Breast,Meat,S003,Suburb,2025-07-24,68,5,2,2025-07-19,Snowy,9.63,5,0.07352941176470588,0
P003,Chicken Breast,Meat,S002,Uptown,2025-07-24,35,2,2,2025-07-17,Sunny,8.15,7,0.05714285714285714,0
P001,Milk,Dairy,S003,Suburb,2025-07-20,68,3,4,2025-07-17,Sunny,4.81,3,0.04411764705882353,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-24,67,5,2,2025-07-21,Rainy,11.47,3,0.07462686567164178,1
P009,Spinach,Produce,S002,Uptown,2025-07-18,98,6,5,2025-07-15,Sunny,3.58,3,0.061224489795918366,1
P002,Yogurt,Dairy,S001,Downtown,2025-07-22,46,12,4,2025-07-15,Cloudy,5.43,7,0.2608695652173913,0
P007,Eggs,Dairy,S001,Downtown,2025-07-17,64,1,4,2025-07-12,Sunny,2.13,5,0.015625,0
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-17,72,15,2,2025-07-14,Snowy,8.7,3,0.20833333333333334,1
P003,Chicken Breast,Meat,S002,Uptown,2025-07-15,92,14,2,2025-07-11,Rainy,7.83,4,0.15217391304347827,0
P010,Shrimp,Seafood,S002,Uptown,2025-07-23,36,1,2,2025-07-14,Sunny,14.69,9,0.027777777777777776,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,22,0,2,2025-07-18,Snowy,14.73,5,0.0,0
P004,Lettuce,Produce,S001,Downtown,2025-07-19,61,0,5,2025-07-16,Sunny,3.79,3,0.0,1
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P005,Strawberries,Produce,S001,Downtown,2025-07-11,70,7,4,2025-07-08,Sunny,8.72,3,0.1,1
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P007,Eggs,Dairy,S003,Suburb,2025-07-18,45,4,4,2025-07-15,Snowy,8.58,3,0.08888888888888889,1
P001,Milk,Dairy,S003,Suburb,2025-07-20,68,3,4,2025-07-17,Sunny,4.81,3,0.04411764705882353,1
P009,Spinach,Produce,S001,Downtown,2025-07-13,28,0,5,2025-07-08,Cloudy,2.81,5,0.0,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-16,22,3,2,2025-07-13,Rainy,5.93,3,0.13636363636363635,1
P010,Shrimp,Seafood,S002,Uptown,2025-07-17,66,0,2,2025-07-09,Cloudy,7.71,8,0.0,0
P006,Salmon,Seafood,S001,Downtown,2025-07-16,74,11,2,2025-07-13,Cloudy,5.55,3,0.14864864864864866,1
P002,Yogurt,Dairy,S003,Suburb,2025-07-13,63,14,4,2025-07-10,Snowy,7.64,3,0.2222222222222222,1
P009,Spinach,Produce,S001,Downtown,2025-07-20,64,8,5,2025-07-14,Cloudy,6.75,6,0.125,0
P010,Shrimp,Seafood,S002,Uptown,2025-07-16,56,0,2,2025-07-08,Sunny,14.13,8,0.0,0
P005,Strawberries,Produce,S003,Suburb,2025-07-16,51,3,4,2025-07-09,Snowy,13.35,7,0.058823529411764705,0
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P010,Shrimp,Seafood,S001,Downtown,2025-07-15,21,0,2,2025-07-12,Cloudy,13.53,3,0.0,1
P006,Salmon,Seafood,S001,Downtown,2025-07-12,90,7,2,2025-07-08,Rainy,12.09,4,0.07777777777777778,0
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P005,Strawberries,Produce,S001,Downtown,2025-07-11,70,7,4,2025-07-08,Sunny,8.72,3,0.1,1
P007,Eggs,Dairy,S002,Uptown,2025-07-25,58,13,4,2025-07-19,Sunny,14.54,6,0.22413793103448276,0
P007,Eggs,Dairy,S001,Downtown,2025-07-11,55,6,4,2025-07-08,Sunny,2.59,3,0.10909090909090909,1
P003,Chicken Breast,Meat,S002,Uptown,2025-07-17,97,11,2,2025-07-14,Sunny,8.6,3,0.1134020618556701,1
P008,Ground Beef,Meat,S001,Downtown,2025-07-24,41,12,2,2025-07-21,Rainy,9.95,3,0.2926829268292683,1
P002,Yogurt,Dairy,S002,Uptown,2025-07-23,68,9,4,2025-07-18,Snowy,10.89,5,0.1323529411764706,0
P005,Strawberries,Produce,S002,Uptown,2025-07-21,37,9,4,2025-07-11,Rainy,2.9,10,0.24324324324324326,0
P004,Lettuce,Produce,S002,Uptown,2025-07-26,96,14,5,2025-07-18,Snowy,2.47,8,0.14583333333333334,0
P004,Lettuce,Produce,S003,Suburb,2025-07-12,93,0,5,2025-07-09,Snowy,14.78,3,0.0,1
P001,Milk,Dairy,S002,Uptown,2025-07-22,78,15,4,2025-07-16,Sunny,12.5,6,0.19230769230769232,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-14,99,8,2,2025-07-08,Rainy,4.8,6,0.08080808080808081,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-16,22,3,2,2025-07-13,Rainy,5.93,3,0.13636363636363635,1
P002,Yogurt,Dairy,S003,Suburb,2025-07-21,25,12,4,2025-07-17,Cloudy,8.27,4,0.48,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-14,62,1,2,2025-07-11,Snowy,7.09,3,0.016129032258064516,1
P007,Eggs,Dairy,S003,Suburb,2025-07-18,86,12,4,2025-07-09,Sunny,3.67,9,0.13953488372093023,0
P009,Spinach,Produce,S001,Downtown,2025-07-27,37,14,5,2025-07-21,Sunny,14.39,6,0.3783783783783784,0
P005,Strawberries,Produce,S002,Uptown,2025-07-23,24,15,4,2025-07-16,Rainy,6.34,7,0.625,0
P002,Yogurt,Dairy,S002,Uptown,2025-07-18,49,12,4,2025-07-09,Snowy,6.07,9,0.24489795918367346,0
P003,Chicken Breast,Meat,S003,Suburb,2025-07-22,45,15,2,2025-07-13,Rainy,14.29,9,0.3333333333333333,0
P004,Lettuce,Produce,S003,Suburb,2025-07-24,64,1,5,2025-07-16,Sunny,10.19,8,0.015625,0
P004,Lettuce,Produce,S003,Suburb,2025-07-14,86,3,5,2025-07-11,Rainy,7.77,3,0.03488372093023256,1
P010,Shrimp,Seafood,S002,Uptown,2025-07-26,79,0,2,2025-07-21,Sunny,13.46,5,0.0,0
P002,Yogurt,Dairy,S003,Suburb,2025-07-13,63,14,4,2025-07-10,Snowy,7.64,3,0.2222222222222222,1
P005,Strawberries,Produce,S002,Uptown,2025-07-26,82,1,4,2025-07-21,Cloudy,6.84,5,0.012195121951219513,0
P001,Milk,Dairy,S001,Downtown,2025-07-14,35,6,4,2025-07-11,Rainy,4.1,3,0.17142857142857143,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-11,79,12,2,2025-07-08,Sunny,10.56,3,0.1518987341772152,1
P004,Lettuce,Produce,S002,Uptown,2025-07-18,97,4,5,2025-07-14,Snowy,2.03,4,0.041237113402061855,0
P003,Chicken Breast,Meat,S003,Suburb,2025-07-12,34,5,2,2025-07-09,Sunny,12.89,3,0.14705882352941177,1
P001,Milk,Dairy,S003,Suburb,2025-07-19,68,11,4,2025-07-12,Snowy,14.8,7,0.16176470588235295,0
P004,Lettuce,Produce,S003,Suburb,2025-07-14,86,3,5,2025-07-11,Rainy,7.77,3,0.03488372093023256,1
P007,Eggs,Dairy,S001,Downtown,2025-07-25,67,2,4,2025-07-15,Rainy,6.2,10,0.029850746268656716,0
P006,Salmon,Seafood,S001,Downtown,2025-07-12,45,11,2,2025-07-09,Cloudy,14.94,3,0.24444444444444444,1
P001,Milk,Dairy,S002,Uptown,2025-07-22,52,8,4,2025-07-19,Sunny,10.37,3,0.15384615384615385,1
P006,Salmon,Seafood,S001,Downtown,2025-07-16,74,11,2,2025-07-13,Cloudy,5.55,3,0.14864864864864866,1
P006,Salmon,Seafood,S001,Downtown,2025-07-16,74,11,2,2025-07-13,Cloudy,5.55,3,0.14864864864864866,1
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.17647058823529413,1
P001,Milk,Dairy,S003,Suburb,2025-07-24,69,13,4,2025-07-21,Snowy,5.98,3,0.18840579710144928,1
P008,Ground Beef,Meat,S001,Downtown,2025-07-24,41,12,2,2025-07-21,Rainy,9.95,3,0.2926829268292683,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-18,47,11,2,2025-07-15,Cloudy,13.22,3,0.23404255319148937,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-11,79,12,2,2025-07-08,Sunny,10.56,3,0.1518987341772152,1
P008,Ground Beef,Meat,S003,Suburb,2025-07-22,47,5,2,2025-07-13,Snowy,4.15,9,0.10638297872340426,0
P008,Ground Beef,Meat,S002,Uptown,2025-07-17,61,2,2,2025-07-14,Sunny,11.04,3,0.03278688524590164,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-18,45,10,2,2025-07-13,Cloudy,5.53,5,0.2222222222222222,0
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-11,79,12,2,2025-07-08,Sunny,10.56,3,0.1518987341772152,1
P009,Spinach,Produce,S002,Uptown,2025-07-18,98,6,5,2025-07-15,Sunny,3.58,3,0.061224489795918366,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-21,57,15,2,2025-07-12,Rainy,12.2,9,0.2631578947368421,0
P002,Yogurt,Dairy,S002,Uptown,2025-07-21,28,5,4,2025-07-16,Sunny,14.78,5,0.17857142857142858,0
P006,Salmon,Seafood,S003,Suburb,2025-07-24,58,0,2,2025-07-21,Cloudy,7.56,3,0.0,1
P002,Yogurt,Dairy,S003,Suburb,2025-07-21,90,10,4,2025-07-11,Snowy,10.17,10,0.1111111111111111,0
P001,Milk,Dairy,S003,Suburb,2025-07-17,56,4,4,2025-07-14,Rainy,7.43,3,0.07142857142857142,1
P006,Salmon,Seafood,S002,Uptown,2025-07-19,61,2,2,2025-07-16,Rainy,8.31,3,0.03278688524590164,1
P002,Yogurt,Dairy,S002,Uptown,2025-07-22,48,9,4,2025-07-12,Rainy,9.98,10,0.1875,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-13,76,8,2,2025-07-09,Sunny,8.87,4,0.10526315789473684,0
P007,Eggs,Dairy,S002,Uptown,2025-07-17,83,14,4,2025-07-13,Sunny,9.26,4,0.1686746987951807,0
P003,Chicken Breast,Meat,S001,Downtown,2025-07-18,47,11,2,2025-07-15,Cloudy,13.22,3,0.23404255319148937,1
P004,Lettuce,Produce,S003,Suburb,2025-07-12,93,0,5,2025-07-09,Snowy,14.78,3,0.0,1
P001,Milk,Dairy,S003,Suburb,2025-07-25,73,1,4,2025-07-15,Rainy,8.42,10,0.0136986301369863,0
P003,Chicken Breast,Meat,S003,Suburb,2025-07-12,34,5,2,2025-07-09,Sunny,12.89,3,0.14705882352941177,1
P006,Salmon,Seafood,S002,Uptown,2025-07-19,61,2,2,2025-07-16,Rainy,8.31,3,0.03278688524590164,1
P002,Yogurt,Dairy,S002,Uptown,2025-07-15,66,0,4,2025-07-08,Snowy,2.43,7,0.0,0
P005,Strawberries,Produce,S001,Downtown,2025-07-11,70,7,4,2025-07-08,Sunny,8.72,3,0.1,1
P001,Milk,Dairy,S002,Uptown,2025-07-15,38,13,4,2025-07-09,Sunny,2.17,6,0.34210526315789475,0
P006,Salmon,Seafood,S001,Downtown,2025-07-16,74,11,2,2025-07-13,Cloudy,5.55,3,0.14864864864864866,1
P001,Milk,Dairy,S002,Uptown,2025-07-27,55,5,4,2025-07-17,Cloudy,5.39,10,0.09090909090909091,0
P002,Yogurt,Dairy,S001,Downtown,2025-07-28,73,15,4,2025-07-19,Sunny,11.59,9,0.2054794520547945,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.17647058823529413,1
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P010,Shrimp,Seafood,S003,Suburb,2025-07-16,22,3,2,2025-07-13,Rainy,5.93,3,0.13636363636363635,1
P010,Shrimp,Seafood,S002,Uptown,2025-07-27,49,2,2,2025-07-17,Rainy,13.8,10,0.04081632653061224,0
P006,Salmon,Seafood,S003,Suburb,2025-07-28,35,14,2,2025-07-18,Sunny,13.75,10,0.4,0
P003,Chicken Breast,Meat,S002,Uptown,2025-07-17,97,11,2,2025-07-14,Sunny,8.6,3,0.1134020618556701,1
P006,Salmon,Seafood,S002,Uptown,2025-07-19,35,9,2,2025-07-13,Rainy,10.95,6,0.2571428571428571,0
P002,Yogurt,Dairy,S001,Downtown,2025-07-15,84,14,4,2025-07-12,Cloudy,2.87,3,0.16666666666666666,1
P005,Strawberries,Produce,S001,Downtown,2025-07-11,70,7,4,2025-07-08,Sunny,8.72,3,0.1,1
P003,Chicken Breast,Meat,S003,Suburb,2025-07-12,34,5,2,2025-07-09,Sunny,12.89,3,0.14705882352941177,1
P003,Chicken Breast,Meat,S002,Uptown,2025-07-20,91,9,2,2025-07-13,Sunny,4.97,7,0.0989010989010989,0
P002,Yogurt,Dairy,S002,Uptown,2025-07-22,87,6,4,2025-07-13,Snowy,8.66,9,0.06896551724137931,0
P005,Strawberries,Produce,S002,Uptown,2025-07-22,96,12,4,2025-07-19,Sunny,8.84,3,0.125,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-18,47,11,2,2025-07-15,Cloudy,13.22,3,0.23404255319148937,1
P007,Eggs,Dairy,S001,Downtown,2025-07-11,55,6,4,2025-07-08,Sunny,2.59,3,0.10909090909090909,1
P001,Milk,Dairy,S003,Suburb,2025-07-26,47,6,4,2025-07-20,Rainy,6.65,6,0.1276595744680851,0
P001,Milk,Dairy,S001,Downtown,2025-07-14,35,6,4,2025-07-11,Rainy,4.1,3,0.17142857142857143,1
P006,Salmon,Seafood,S003,Suburb,2025-07-29,69,6,2,2025-07-19,Snowy,14.43,10,0.08695652173913043,0
P008,Ground Beef,Meat,S003,Suburb,2025-07-24,22,3,2,2025-07-14,Snowy,10.23,10,0.13636363636363635,0
P007,Eggs,Dairy,S002,Uptown,2025-07-16,45,0,4,2025-07-12,Rainy,11.46,4,0.0,0
P008,Ground Beef,Meat,S002,Uptown,2025-07-17,61,2,2,2025-07-14,Sunny,11.04,3,0.03278688524590164,1
P009,Spinach,Produce,S001,Downtown,2025-07-23,97,11,5,2025-07-13,Snowy,2.84,10,0.1134020618556701,0
P001,Milk,Dairy,S003,Suburb,2025-07-20,68,3,4,2025-07-17,Sunny,4.81,3,0.04411764705882353,1
P010,Shrimp,Seafood,S001,Downtown,2025-07-21,76,0,2,2025-07-15,Sunny,2.37,6,0.0,0
P008,Ground Beef,Meat,S001,Downtown,2025-07-28,94,1,2,2025-07-18,Snowy,7.11,10,0.010638297872340425,0
P002,Yogurt,Dairy,S003,Suburb,2025-07-26,89,15,4,2025-07-18,Sunny,6.56,8,0.16853932584269662,0
P003,Chicken Breast,Meat,S003,Suburb,2025-07-17,82,10,2,2025-07-14,Snowy,2.18,3,0.12195121951219512,1
P006,Salmon,Seafood,S002,Uptown,2025-07-18,92,6,2,2025-07-12,Cloudy,14.04,6,0.06521739130434782,0
P005,Strawberries,Produce,S003,Suburb,2025-07-20,93,11,4,2025-07-14,Rainy,8.89,6,0.11827956989247312,0
P005,Strawberries,Produce,S002,Uptown,2025-07-23,51,11,4,2025-07-15,Snowy,2.33,8,0.21568627450980393,0
P001,Milk,Dairy,S003,Suburb,2025-07-24,69,13,4,2025-07-21,Snowy,5.98,3,0.18840579710144928,1
P004,Lettuce,Produce,S001,Downtown,2025-07-22,34,8,5,2025-07-17,Sunny,13.92,5,0.23529411764705882,0
P006,Salmon,Seafood,S001,Downtown,2025-07-12,45,11,2,2025-07-09,Cloudy,14.94,3,0.24444444444444444,1
P009,Spinach,Produce,S002,Uptown,2025-07-18,98,6,5,2025-07-15,Sunny,3.58,3,0.061224489795918366,1
P003,Chicken Breast,Meat,S003,Suburb,2025-07-18,51,2,2,2025-07-12,Rainy,4.57,6,0.0392156862745098,0
P010,Shrimp,Seafood,S001,Downtown,2025-07-15,21,0,2,2025-07-12,Cloudy,13.53,3,0.0,1
P001,Milk,Dairy,S003,Suburb,2025-07-17,56,4,4,2025-07-14,Rainy,7.43,3,0.07142857142857142,1
P003,Chicken Breast,Meat,S003,Suburb,2025-07-12,34,5,2,2025-07-09,Sunny,12.89,3,0.14705882352941177,1
P002,Yogurt,Dairy,S003,Suburb,2025-07-13,63,14,4,2025-07-10,Snowy,7.64,3,0.2222222222222222,1
P005,Strawberries,Produce,S001,Downtown,2025-07-20,72,10,4,2025-07-16,Cloudy,10.54,4,0.1388888888888889,0
P001,Milk,Dairy,S003,Suburb,2025-07-17,56,4,4,2025-07-14,Rainy,7.43,3,0.07142857142857142,1
P002,Yogurt,Dairy,S001,Downtown,2025-07-15,84,14,4,2025-07-12,Cloudy,2.87,3,0.16666666666666666,1
P010,Shrimp,Seafood,S003,Suburb,2025-07-16,22,3,2,2025-07-13,Rainy,5.93,3,0.13636363636363635,1
P007,Eggs,Dairy,S003,Suburb,2025-07-18,45,4,4,2025-07-15,Snowy,8.58,3,0.08888888888888889,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-17,61,2,2,2025-07-14,Sunny,11.04,3,0.03278688524590164,1
P004,Lettuce,Produce,S001,Downtown,2025-07-19,61,0,5,2025-07-16,Sunny,3.79,3,0.0,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-18,47,11,2,2025-07-15,Cloudy,13.22,3,0.23404255319148937,1
P006,Salmon,Seafood,S003,Suburb,2025-07-22,98,7,2,2025-07-17,Snowy,12.69,5,0.07142857142857142,0
P001,Milk,Dairy,S003,Suburb,2025-07-17,56,4,4,2025-07-14,Rainy,7.43,3,0.07142857142857142,1
P006,Salmon,Seafood,S001,Downtown,2025-07-16,74,11,2,2025-07-13,Cloudy,5.55,3,0.14864864864864866,1
P003,Chicken Breast,Meat,S002,Uptown,2025-07-15,78,8,2,2025-07-12,Cloudy,9.56,3,0.10256410256410256,1
P004,Lettuce,Produce,S001,Downtown,2025-07-16,99,14,5,2025-07-12,Sunny,3.1,4,0.1414141414141414,0
P009,Spinach,Produce,S002,Uptown,2025-07-25,67,4,5,2025-07-16,Snowy,7.75,9,0.05970149253731343,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.17647058823529413,1
P009,Spinach,Produce,S002,Uptown,2025-07-27,54,12,5,2025-07-21,Cloudy,12.9,6,0.2222222222222222,0
P010,Shrimp,Seafood,S002,Uptown,2025-07-22,25,8,2,2025-07-16,Snowy,6.13,6,0.32,0
P007,Eggs,Dairy,S003,Suburb,2025-07-18,45,4,4,2025-07-15,Snowy,8.58,3,0.08888888888888889,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-23,86,1,2,2025-07-19,Sunny,6.43,4,0.011627906976744186,0
P006,Salmon,Seafood,S003,Suburb,2025-07-24,58,0,2,2025-07-21,Cloudy,7.56,3,0.0,1
P003,Chicken Breast,Meat,S001,Downtown,2025-07-17,72,15,2,2025-07-14,Snowy,8.7,3,0.20833333333333334,1
P002,Yogurt,Dairy,S001,Downtown,2025-07-28,79,0,4,2025-07-21,Snowy,8.9,7,0.0,0
P006,Salmon,Seafood,S002,Uptown,2025-07-22,65,15,2,2025-07-17,Rainy,2.36,5,0.23076923076923078,0
P001,Milk,Dairy,S002,Uptown,2025-07-24,29,5,4,2025-07-18,Rainy,12.59,6,0.1724137931034483,0
P003,Chicken Breast,Meat,S003,Suburb,2025-07-27,83,15,2,2025-07-21,Snowy,3.07,6,0.18072289156626506,0
P001,Milk,Dairy,S001,Downtown,2025-07-14,35,6,4,2025-07-11,Rainy,4.1,3,0.17142857142857143,1
P010,Shrimp,Seafood,S001,Downtown,2025-07-21,42,13,2,2025-07-16,Sunny,10.88,5,0.30952380952380953,0
P005,Strawberries,Produce,S002,Uptown,2025-07-22,96,12,4,2025-07-19,Sunny,8.84,3,0.125,1
P006,Salmon,Seafood,S001,Downtown,2025-07-12,45,11,2,2025-07-09,Cloudy,14.94,3,0.24444444444444444,1
P010,Shrimp,Seafood,S001,Downtown,2025-07-15,21,0,2,2025-07-12,Cloudy,13.53,3,0.0,1
P010,Shrimp,Seafood,S002,Uptown,2025-07-26,28,10,2,2025-07-20,Cloudy,8.82,6,0.35714285714285715,0
P001,Milk,Dairy,S003,Suburb,2025-07-24,69,13,4,2025-07-21,Snowy,5.98,3,0.18840579710144928,1
P001,Milk,Dairy,S002,Uptown,2025-07-22,52,8,4,2025-07-19,Sunny,10.37,3,0.15384615384615385,1
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-24,67,5,2,2025-07-21,Rainy,11.47,3,0.07462686567164178,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-24,67,5,2,2025-07-21,Rainy,11.47,3,0.07462686567164178,1
P003,Chicken Breast,Meat,S003,Suburb,2025-07-17,82,10,2,2025-07-14,Snowy,2.18,3,0.12195121951219512,1
P002,Yogurt,Dairy,S001,Downtown,2025-07-15,84,14,4,2025-07-12,Cloudy,2.87,3,0.16666666666666666,1
P008,Ground Beef,Meat,S002,Uptown,2025-07-17,61,2,2,2025-07-14,Sunny,11.04,3,0.03278688524590164,1
P004,Lettuce,Produce,S001,Downtown,2025-07-20,40,9,5,2025-07-11,Cloudy,13.4,9,0.225,0
P010,Shrimp,Seafood,S003,Suburb,2025-07-21,94,13,2,2025-07-16,Cloudy,4.61,5,0.13829787234042554,0
P005,Strawberries,Produce,S003,Suburb,2025-07-18,69,0,4,2025-07-13,Cloudy,9.17,5,0.0,0
P007,Eggs,Dairy,S001,Downtown,2025-07-11,55,6,4,2025-07-08,Sunny,2.59,3,0.10909090909090909,1
P010,Shrimp,Seafood,S001,Downtown,2025-07-15,26,4,2,2025-07-09,Snowy,5.12,6,0.15384615384615385,0
P003,Chicken Breast,Meat,S001,Downtown,2025-07-17,72,15,2,2025-07-14,Snowy,8.7,3,0.20833333333333334,1
P008,Ground Beef,Meat,S001,Downtown,2025-07-18,67,1,2,2025-07-14,Snowy,13.01,4,0.014925373134328358,0
P001,Milk,Dairy,S003,Suburb,2025-07-20,68,3,4,2025-07-17,Sunny,4.81,3,0.04411764705882353,1
P010,Shrimp,Seafood,S003,Suburb,2025-07-23,68,12,2,2025-07-20,Snowy,6.54,3,0.17647058823529413,1
P006,Salmon,Seafood,S001,Downtown,2025-07-12,45,11,2,2025-07-09,Cloudy,14.94,3,0.24444444444444444,1
P004,Lettuce,Produce,S002,Uptown,2025-07-21,40,10,5,2025-07-11,Rainy,8.02,10,0.25,0
P003,Chicken Breast,Meat,S001,Downtown,2025-07-18,47,11,2,2025-07-15,Cloudy,13.22,3,0.23404255319148937,1
P007,Eggs,Dairy,S003,Suburb,2025-07-23,52,11,4,2025-07-16,Cloudy,5.36,7,0.21153846153846154,0
P008,Ground Beef,Meat,S002,Uptown,2025-07-17,61,2,2,2025-07-14,Sunny,11.04,3,0.03278688524590164,1
P007,Eggs,Dairy,S003,Suburb,2025-07-18,45,4,4,2025-07-15,Snowy,8.58,3,0.08888888888888889,1
P004,Lettuce,Produce,S003,Suburb,2025-07-12,93,0,5,2025-07-09,Snowy,14.78,3,0.0,1
P003,Chicken Breast,Meat,S002,Uptown,2025-07-17,97,11,2,2025-07-14,Sunny,8.6,3,0.1134020618556701,1
P010,Shrimp,Seafood,S002,Uptown,2025-07-24,94,14,2,2025-07-15,Rainy,3.77,9,0.14893617021276595,0
P007,Eggs,Dairy,S003,Suburb,2025-07-18,45,4,4,2025-07-15,Snowy,8.58,3,0.08888888888888889,1
P005,Strawberries,Produce,S002,Uptown,2025-07-22,96,12,4,2025-07-19,Sunny,8.84,3,0.125,1
P001,Milk,Dairy,S003,Suburb,2025-07-20,68,3,4,2025-07-17,Sunny,4.81,3,0.04411764705882353,1
P002,Yogurt,Dairy,S001,Downtown,2025-07-23,79,4,4,2025-07-16,Rainy,6.23,7,0.05063291139240506,0
P008,Ground Beef,Meat,S001,Downtown,2025-07-17,77,11,2,2025-07-08,Rainy,4.16,9,0.14285714285714285,0
P001,Milk,Dairy,S001,Downtown,2025-07-14,35,6,4,2025-07-11,Rainy,4.1,3,0.17142857142857143,1
P006,Salmon,Seafood,S002,Uptown,2025-07-19,61,2,2,2025-07-16,Rainy,8.31,3,0.03278688524590164,1
P010,Shrimp,Seafood,S003,Suburb,2025-07-24,46,0,2,2025-07-21,Cloudy,5.04,3,0.0,1
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P007,Eggs,Dairy,S002,Uptown,2025-07-15,27,11,4,2025-07-11,Sunny,8.16,4,0.4074074074074074,0
P001,Milk,Dairy,S003,Suburb,2025-07-24,69,13,4,2025-07-21,Snowy,5.98,3,0.18840579710144928,1
P001,Milk,Dairy,S003,Suburb,2025-07-20,68,3,4,2025-07-17,Sunny,4.81,3,0.04411764705882353,1
P009,Spinach,Produce,S002,Uptown,2025-07-18,98,6,5,2025-07-15,Sunny,3.58,3,0.061224489795918366,1
P002,Yogurt,Dairy,S003,Suburb,2025-07-16,75,13,4,2025-07-09,Rainy,14.97,7,0.17333333333333334,0
P007,Eggs,Dairy,S001,Downtown,2025-07-14,28,1,4,2025-07-09,Snowy,2.34,5,0.03571428571428571,0
P003,Chicken Breast,Meat,S002,Uptown,2025-07-20,86,10,2,2025-07-15,Rainy,14.65,5,0.11627906976744186,0
P008,Ground Beef,Meat,S003,Suburb,2025-07-20,75,3,2,2025-07-12,Snowy,7.33,8,0.04,0
P001,Milk,Dairy,S001,Downtown,2025-07-15,28,5,4,2025-07-09,Snowy,14.78,6,0.17857142857142858,0
P006,Salmon,Seafood,S002,Uptown,2025-07-23,88,7,2,2025-07-20,Cloudy,12.95,3,0.07954545454545454,1
P007,Eggs,Dairy,S002,Uptown,2025-07-23,74,4,4,2025-07-16,Snowy,11.88,7,0.05405405405405406,0
P006,Salmon,Seafood,S002,Uptown,2025-07-19,61,2,2,2025-07-16,Rainy,8.31,3,0.03278688524590164,1
P005,Strawberries,Produce,S003,Suburb,2025-07-24,46,14,4,2025-07-21,Rainy,13.88,3,0.30434782608695654,0
P007,Eggs,Dairy,S002,Uptown,2025-07-22,67,1,4,2025-07-18,Sunny,9.3,4,0.014925373134328358,0
P004,Lettuce,Produce,S003,Suburb,2025-07-14,86,3,5,2025-07-11,Rainy,7.77,3,0.03488372093023256,1
P001,Milk,Dairy,S003,Suburb,2025-07-24,69,13,4,2025-07-21,Snowy,5.98,3,0.18840579710144928,1
P010,Shrimp,Seafood,S003,Suburb,2025-07-16,22,3,2,2025-07-13,Rainy,5.93,3,0.13636363636363635,1
P007,Eggs,Dairy,S002,Uptown,2025-07-23,100,9,4,2025-07-20,Sunny,4.95,3,0.09,1
P002,Yogurt,Dairy,S001,Downtown,2025-07-23,91,0,4,2025-07-13,Snowy,9.52,10,0.0,0
P009,Spinach,Produce,S001,Downtown,2025-07-20,72,8,5,2025-07-10,Snowy,7.82,10,0.1111111111111111,0
